YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,ARRIVAL_DELAY,CANCELLED,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,2,5,UA,1569,SFO,IAD,0,-1,0,,,,,
2015,1,2,5,UA,1573,SAN,IAD,0,-16,0,,,,,
2015,1,2,5,UA,1001,MIA,EWR,4,-11,0,,,,,
2015,1,2,5,UA,1073,DCA,ORD,-5,-2,0,,,,,
2015,1,2,5,US,584,CLE,PHX,-9,22,0,22,0,0,0,0
2015,1,2,5,US,1730,STL,CLT,7,-8,0,,,,,
2015,1,2,5,US,1752,AUS,PHL,195,198,0,3,0,195,0,0
2015,1,2,5,US,1763,BNA,CLT,-9,-24,0,,,,,
2015,1,2,5,US,1811,PHL,TPA,-4,1,0,,,,,
2015,1,2,5,US,1813,CLT,TPA,-9,-11,0,,,,,
2015,1,2,5,US,1853,ATL,PHX,10,0,0,,,,,
2015,1,2,5,US,1993,CLT,LAX,-8,-13,0,,,,,
2015,1,2,5,WN,786,ATL,MKE,-2,-16,0,,,,,
2015,1,2,5,WN,1422,BWI,ATL,-1,12,0,,,,,
2015,1,2,5,WN,337,BWI,RDU,-3,-14,0,,,,,
2015,1,2,5,WN,371,CLT,BWI,-1,-20,0,,,,,
2015,1,2,5,WN,841,DAL,FLL,1,-2,0,,,,,
2015,1,2,5,WN,262,DEN,HOU,-2,8,0,,,,,
2015,1,2,5,WN,2325,DEN,SFO,-5,-27,0,,,,,
2015,1,2,5,WN,2348,SNA,SJC,-1,-2,0,,,,,
2015,1,2,5,WN,1081,STL,MDW,-3,-23,0,,,,,
2015,1,2,5,WN,2050,LAS,DAL,-2,13,0,,,,,
2015,1,2,5,WN,1745,LAS,SAT,0,16,0,16,0,0,0,0
2015,1,2,5,WN,392,LAS,SLC,14,18,0,4,0,3,11,0
2015,1,2,5,WN,1786,MCO,ATL,-1,-10,0,,,,,
2015,1,2,5,WN,1155,MDW,DEN,-2,4,0,,,,,
2015,1,2,5,WN,1897,PIT,ATL,-2,0,0,,,,,
2015,1,2,5,WN,2701,SDF,BWI,23,1,0,,,,,
2015,1,2,5,WN,2962,SMF,SAN,56,52,0,0,0,0,52,0
2015,1,2,5,AA,321,DFW,DEN,5,5,0,,,,,
2015,1,2,5,AA,376,DFW,IND,,,1,,,,,
2015,1,2,5,AA,1146,DFW,SEA,131,113,0,0,0,113,0,0
2015,1,2,5,AA,1267,TPA,ORD,-4,-10,0,,,,,
2015,1,2,5,AA,1278,DFW,DTW,40,44,0,4,0,0,40,0
2015,1,2,5,AA,2471,FLL,DFW,0,1,0,,,,,
2015,1,2,5,AS,506,SEA,SNA,-6,-9,0,,,,,
2015,1,2,5,B6,1033,MCO,SJU,-6,-4,0,,,,,
2015,1,2,5,B6,1273,JFK,CHS,-8,-12,0,,,,,
2015,1,2,5,DL,553,SAT,ATL,-1,-14,0,,,,,
2015,1,2,5,DL,732,JAX,ATL,-5,3,0,,,,,
2015,1,2,5,DL,807,EWR,ATL,-4,-14,0,,,,,
2015,1,2,5,DL,1106,SFO,MSP,4,14,0,,,,,
2015,1,2,5,DL,1237,SAV,ATL,-1,7,0,,,,,
2015,1,2,5,DL,1460,MIA,ATL,-8,-11,0,,,,,
2015,1,2,5,DL,1662,SAN,ATL,-1,-1,0,,,,,
2015,1,2,5,DL,1725,BWI,ATL,-3,5,0,,,,,
2015,1,2,5,DL,1737,BNA,ATL,-5,-15,0,,,,,
2015,1,2,5,DL,1927,FLL,ATL,23,18,0,0,0,18,0,0
2015,1,2,5,DL,2530,AGS,ATL,-2,-5,0,,,,,
2015,1,2,5,DL,2648,TPA,JFK,-6,-12,0,,,,,
2015,1,2,5,DL,968,SEA,ATL,-3,1,0,,,,,
2015,1,2,5,DL,986,ATL,LGA,-4,-16,0,,,,,
2015,1,2,5,DL,996,PHX,LAX,-2,63,0,63,0,0,0,0
2015,1,2,5,EV,4691,EWR,DAY,20,27,0,7,0,1,19,0
2015,1,2,5,EV,4954,GSP,ATL,-5,10,0,,,,,
2015,1,2,5,EV,5116,ELM,ATL,-8,5,0,,,,,
2015,1,2,5,F9,527,CLE,DEN,-9,6,0,,,,,
2015,1,2,5,F9,1344,IAD,ORD,3,3,0,,,,,
2015,1,2,5,F9,722,DEN,DCA,-9,10,0,,,,,
2015,1,2,5,MQ,3015,BTR,DFW,0,12,0,,,,,
2015,1,2,5,MQ,3277,ORD,GRR,-7,7,0,,,,,
2015,1,2,5,OO,4478,ORD,SLC,-5,2,0,,,,,
2015,1,2,5,OO,4557,MSP,CVG,-4,-25,0,,,,,
2015,1,2,5,OO,5237,MKE,IAH,53,63,0,10,0,53,0,0
2015,1,2,5,OO,5489,ASE,IAH,,,1,,,,,
2015,1,2,5,OO,6539,COS,ORD,-6,-10,0,,,,,
2015,1,2,5,UA,358,AUS,SFO,5,-24,0,,,,,
2015,1,2,5,B6,644,PBI,EWR,-9,-21,0,,,,,
2015,1,2,5,UA,1425,MIA,DEN,57,41,0,0,0,41,0,0
2015,1,2,5,UA,1621,MCO,IAH,12,4,0,,,,,
2015,1,2,5,B6,1236,SJU,STT,-2,-5,0,,,,,
2015,1,2,5,EV,5333,MBS,ATL,-3,1,0,,,,,
2015,1,2,5,UA,388,EWR,DFW,-3,35,0,35,0,0,0,0
2015,1,2,5,UA,1450,RSW,ORD,-6,-23,0,,,,,
2015,1,2,5,UA,1732,MIA,IAH,7,-8,0,,,,,
2015,1,2,5,UA,1736,CLE,TPA,-1,47,0,47,0,0,0,0
2015,1,2,5,UA,1104,DEN,IAH,10,30,0,20,0,10,0,0
2015,1,2,5,US,469,CLT,ATL,-5,3,0,,,,,
2015,1,2,5,US,481,PHL,DEN,12,28,0,16,0,12,0,0
2015,1,2,5,US,487,CLT,SAN,-4,-14,0,,,,,
2015,1,2,5,US,1725,CLT,MCO,-9,-14,0,,,,,
2015,1,2,5,US,1852,CLT,BWI,-6,-16,0,,,,,
2015,1,2,5,US,1909,PHL,JAX,-3,3,0,,,,,
2015,1,2,5,US,1987,CLT,ORD,-5,-17,0,,,,,
2015,1,2,5,VX,474,LAX,LAS,-3,-10,0,,,,,
2015,1,2,5,VX,713,DAL,SFO,-1,-11,0,,,,,
2015,1,2,5,WN,2021,ALB,BWI,10,-14,0,,,,,
2015,1,2,5,WN,2705,ATL,MCO,-3,-11,0,,,,,
2015,1,2,5,WN,1749,OMA,PHX,-5,-18,0,,,,,
2015,1,2,5,WN,4750,ONT,SMF,-1,-8,0,,,,,
2015,1,2,5,WN,1717,PHL,MCO,-8,-10,0,,,,,
2015,1,2,5,WN,1852,BNA,MSY,-2,4,0,,,,,
2015,1,2,5,WN,4810,BOS,MKE,-9,-13,0,,,,,
2015,1,2,5,WN,151,BUR,DEN,17,10,0,,,,,
2015,1,2,5,WN,1149,DAL,AMA,-2,-12,0,,,,,
2015,1,2,5,WN,2217,DAL,TUL,-7,-19,0,,,,,
2015,1,2,5,WN,1545,LAX,SFO,-2,-3,0,,,,,
2015,1,2,5,WN,2668,MDW,LGA,0,-21,0,,,,,
2015,1,2,5,WN,432,SMF,BUR,-2,-5,0,,,,,
2015,1,2,5,AA,289,BOS,ORD,-2,-2,0,,,,,
2015,1,2,5,AA,1126,SMF,DFW,-3,19,0,19,0,0,0,0
2015,1,2,5,AA,1108,DFW,LGA,1,-9,0,,,,,
2015,1,2,5,AA,1476,ICT,DFW,-1,14,0,,,,,
2015,1,2,5,AA,1541,BOS,MIA,-7,9,0,,,,,
2015,1,2,5,AA,1688,DFW,DCA,5,7,0,,,,,
2015,1,2,5,AS,30,PDX,BOS,-9,-20,0,,,,,
2015,1,2,5,AS,482,SEA,LAX,48,34,0,0,0,34,0,0
2015,1,2,5,AS,520,SEA,BUR,-8,-9,0,,,,,
2015,1,2,5,AS,743,SLC,SFO,1,13,0,,,,,
2015,1,2,5,EV,2514,DFW,OKC,-3,-14,0,,,,,
2015,1,2,5,EV,4258,CLT,IAH,0,25,0,25,0,0,0,0
2015,1,2,5,EV,4287,MOB,IAH,-2,-2,0,,,,,
2015,1,2,5,EV,6014,ORD,JAX,2,6,0,,,,,
2015,1,2,5,HA,45,SJC,OGG,-12,9,0,,,,,
2015,1,2,5,HA,6,HNL,LAS,8,9,0,,,,,
2015,1,2,5,MQ,3086,LGA,BNA,39,56,0,17,0,39,0,0
2015,1,2,5,MQ,2981,ORD,RIC,-9,2,0,,,,,
2015,1,2,5,NK,135,MSP,MCO,103,91,0,91,0,0,0,0
2015,1,2,5,NK,718,DFW,LGA,0,-1,0,,,,,
2015,1,2,5,OO,4527,IDA,SLC,-8,-10,0,,,,,
2015,1,2,5,OO,5614,LAS,LAX,1,5,0,,,,,
2015,1,2,5,OO,6466,LAX,SLC,22,20,0,0,0,7,13,0
2015,1,2,5,OO,6613,PSP,PHX,-14,17,0,17,0,0,0,0
2015,1,2,5,UA,1428,PHL,DEN,3,14,0,,,,,
2015,1,2,5,UA,1592,EWR,MCO,-1,-14,0,,,,,
2015,1,2,5,OO,7393,SLC,SGU,1,12,0,,,,,
2015,1,2,5,UA,1134,FLL,DEN,0,0,0,,,,,
2015,1,2,5,DL,1857,SLC,SEA,-5,-12,0,,,,,
2015,1,2,5,EV,3952,MCI,ORD,-4,-13,0,,,,,
2015,1,2,5,EV,5995,ORD,CAK,8,-9,0,,,,,
2015,1,2,5,OO,5196,SFO,PDX,-7,-15,0,,,,,
2015,1,2,5,UA,1227,EWR,SEA,-6,-16,0,,,,,
2015,1,2,5,UA,1053,DEN,SFO,11,-4,0,,,,,
2015,1,2,5,UA,1105,DEN,EWR,28,-1,0,,,,,
2015,1,2,5,US,1950,PHL,FLL,45,28,0,0,0,28,0,0
2015,1,2,5,US,1980,CLT,BOS,-4,-5,0,,,,,
2015,1,2,5,US,2062,CLT,LGA,0,-2,0,,,,,
2015,1,2,5,WN,1788,ATL,MSP,26,19,0,0,0,15,4,0
2015,1,2,5,WN,1625,MSY,LAS,1,-19,0,,,,,
2015,1,2,5,WN,667,BWI,MCO,-3,-1,0,,,,,
2015,1,2,5,WN,2296,DAL,LGA,9,1,0,,,,,
2015,1,2,5,WN,3926,DCA,MDW,-1,-1,0,,,,,
2015,1,2,5,WN,298,ELP,DAL,-1,-2,0,,,,,
2015,1,2,5,WN,2407,GEG,OAK,376,356,0,0,0,0,356,0
2015,1,2,5,WN,3751,GSP,HOU,4,-1,0,,,,,
2015,1,2,5,WN,1628,HOU,MCI,0,-17,0,,,,,
2015,1,2,5,WN,550,STL,BWI,6,-13,0,,,,,
2015,1,2,5,WN,246,ISP,BWI,-4,-16,0,,,,,
2015,1,2,5,WN,1989,LAS,MKE,5,0,0,,,,,
2015,1,2,5,WN,1777,LAS,SJC,17,11,0,,,,,
2015,1,2,5,WN,434,LAX,OAK,-4,-11,0,,,,,
2015,1,2,5,WN,1770,MCO,BWI,-3,-20,0,,,,,
2015,1,2,5,WN,1228,SAN,LAS,-3,-2,0,,,,,
2015,1,2,5,WN,167,SEA,OAK,-2,-17,0,,,,,
2015,1,2,5,WN,2331,SFO,LAX,-2,9,0,,,,,
2015,1,2,5,WN,1086,SJC,SNA,12,7,0,,,,,
2015,1,2,5,WN,3059,SLC,LAX,4,-9,0,,,,,
2015,1,2,5,AA,23,DFW,SFO,-2,-19,0,,,,,
2015,1,2,5,AA,94,SAN,JFK,-2,-29,0,,,,,
2015,1,2,5,AA,1090,DFW,SNA,-2,-18,0,,,,,
2015,1,2,5,AA,1661,DFW,MCO,25,20,0,0,0,0,20,0
2015,1,2,5,AA,1642,DFW,EWR,-4,-14,0,,,,,
2015,1,2,5,B6,841,JFK,SAV,-4,14,0,,,,,
2015,1,2,5,B6,1169,RIC,MCO,0,-7,0,,,,,
2015,1,2,5,DL,2088,STL,SLC,-4,-10,0,,,,,
2015,1,2,5,DL,326,SJU,JFK,-2,-2,0,,,,,
2015,1,2,5,DL,1169,MIA,LAX,1,-19,0,,,,,
2015,1,2,5,DL,2118,ATL,MCO,1,-1,0,,,,,
2015,1,2,5,DL,2631,DAY,ATL,-2,-5,0,,,,,
2015,1,2,5,DL,936,LEX,ATL,-4,-15,0,,,,,
2015,1,2,5,EV,4682,LIT,IAH,0,8,0,,,,,
2015,1,2,5,EV,6029,DEN,AMA,0,0,0,,,,,
2015,1,2,5,MQ,2816,RDU,LGA,-4,-15,0,,,,,
2015,1,2,5,MQ,3375,DFW,XNA,-4,7,0,,,,,
2015,1,2,5,OO,2606,FAT,LAX,-1,37,0,37,0,0,0,0
2015,1,2,5,OO,6205,DEN,COS,5,-3,0,,,,,
2015,1,2,5,EV,5787,TUL,IAH,-2,4,0,,,,,
2015,1,2,5,OO,5389,SBP,LAX,0,6,0,,,,,
2015,1,2,5,OO,5483,DEN,GJT,41,37,0,0,0,37,0,0
2015,1,2,5,OO,6405,ASE,DEN,33,41,0,8,0,33,0,0
2015,1,2,5,UA,1250,DEN,MCO,11,5,0,,,,,
2015,1,2,5,OO,5200,IAH,SAT,42,32,0,0,0,30,2,0
2015,1,2,5,UA,315,OKC,IAH,-2,11,0,,,,,
2015,1,2,5,UA,1658,DEN,ORD,13,-7,0,,,,,
2015,1,2,5,UA,1216,EWR,SJU,9,-4,0,,,,,
2015,1,2,5,B6,433,DCA,PBI,-10,-17,0,,,,,
2015,1,2,5,EV,4276,EWR,BDL,-5,-12,0,,,,,
2015,1,2,5,EV,5477,CLE,ATL,-9,-23,0,,,,,
2015,1,2,5,EV,5700,CAE,ORD,-7,-3,0,,,,,
2015,1,2,5,OO,6375,DEN,BZN,32,32,0,0,0,18,14,0
2015,1,2,5,UA,419,EWR,TPA,-1,-11,0,,,,,
2015,1,2,5,EV,4389,CLT,ORD,-9,-15,0,,,,,
2015,1,2,5,OO,5506,SLC,ORD,24,23,0,0,0,23,0,0
2015,1,2,5,UA,1455,EWR,LAX,0,-11,0,,,,,
2015,1,2,5,US,2093,LGA,CLT,-3,-7,0,,,,,
2015,1,2,5,AA,361,EWR,MIA,-1,-15,0,,,,,
2015,1,2,5,DL,1647,LGA,ATL,0,-12,0,,,,,
2015,1,2,5,DL,2280,LGA,TPA,17,6,0,,,,,
2015,1,2,5,EV,4977,LGA,BNA,-4,-7,0,,,,,
2015,1,2,5,OO,6209,DEN,SNA,28,13,0,,,,,
2015,1,2,5,OO,5313,DEN,PUB,40,48,0,8,0,27,13,0
2015,1,2,5,UA,3,ORD,MCO,-3,-7,0,,,,,
2015,1,2,5,UA,322,SNA,SFO,-7,-14,0,,,,,
2015,1,2,5,UA,332,BWI,IAH,-1,16,0,16,0,0,0,0
2015,1,2,5,UA,500,IND,SFO,2,-18,0,,,,,
2015,1,2,5,UA,501,BOS,ORD,23,10,0,,,,,
2015,1,2,5,UA,662,SAN,SFO,51,58,0,7,0,51,0,0
2015,1,2,5,UA,678,EWR,CLE,-3,-10,0,,,,,
2015,1,2,5,UA,730,JFK,SFO,6,-5,0,,,,,
2015,1,2,5,UA,1434,MSY,IAH,-8,-9,0,,,,,
2015,1,2,5,UA,1506,EWR,ATL,7,6,0,,,,,
2015,1,2,5,UA,1630,CLE,ORD,1,-16,0,,,,,
2015,1,2,5,UA,1694,ORD,LGA,-5,-27,0,,,,,
2015,1,2,5,UA,834,LAS,SFO,-9,-28,0,,,,,
2015,1,2,5,UA,1043,BOS,SFO,194,194,0,0,0,194,0,0
2015,1,2,5,UA,1107,MCO,EWR,-1,-10,0,,,,,
2015,1,2,5,UA,1135,IAD,ORD,22,19,0,0,0,19,0,0
2015,1,2,5,UA,1245,LAX,ORD,-4,-12,0,,,,,
2015,1,2,5,US,514,IAH,MIA,7,2,0,,,,,
2015,1,2,5,US,540,PHX,DFW,9,24,0,15,0,0,0,9
2015,1,2,5,US,658,CLT,LAS,-5,-14,0,,,,,
2015,1,2,5,US,727,PIT,LAX,-4,-10,0,,,,,
2015,1,2,5,US,858,ALB,CLT,-2,4,0,,,,,
2015,1,2,5,US,1728,PHL,MCO,7,27,0,20,0,7,0,0
2015,1,2,5,US,1735,PVD,CLT,-7,-9,0,,,,,
2015,1,2,5,US,1746,FLL,PHL,2,-1,0,,,,,
2015,1,2,5,US,1757,MCO,PHL,-6,-22,0,,,,,
2015,1,2,5,US,1760,TPA,PHL,-5,-12,0,,,,,
2015,1,2,5,US,1762,CLT,SJU,-14,-34,0,,,,,
2015,1,2,5,US,1773,PBI,PHL,0,4,0,,,,,
2015,1,2,5,US,1833,PHL,MSP,-10,15,0,15,0,0,0,0
2015,1,2,5,US,1904,CLT,PIT,-8,-10,0,,,,,
2015,1,2,5,US,2007,PHL,RSW,0,-4,0,,,,,
2015,1,2,5,US,2079,PHL,PBI,-7,1,0,,,,,
2015,1,2,5,US,2105,BOS,DCA,-9,-18,0,,,,,
2015,1,2,5,VX,174,SFO,EWR,-1,-21,0,,,,,
2015,1,2,5,VX,1930,SFO,LAX,-2,9,0,,,,,
2015,1,2,5,VX,1,SFO,DCA,-3,-18,0,,,,,
2015,1,2,5,VX,201,ORD,SFO,-6,-8,0,,,,,
2015,1,2,5,VX,219,AUS,SFO,-3,-36,0,,,,,
2015,1,2,5,VX,501,JFK,FLL,4,-9,0,,,,,
2015,1,2,5,VX,871,DAL,LAX,-3,17,0,0,0,0,0,17
2015,1,2,5,WN,2394,BDL,RSW,10,25,0,15,0,10,0,0
2015,1,2,5,WN,1975,OAK,ABQ,-3,2,0,,,,,
2015,1,2,5,WN,1152,PHL,STL,-1,19,0,19,0,0,0,0
2015,1,2,5,WN,4466,BUR,SJC,8,11,0,,,,,
2015,1,2,5,WN,1657,BWI,MKE,-2,1,0,,,,,
2015,1,2,5,WN,5,DAL,HOU,-4,-2,0,,,,,
2015,1,2,5,WN,2,DAL,SAT,0,-2,0,,,,,
2015,1,2,5,WN,442,DTW,LAS,0,-12,0,,,,,
2015,1,2,5,WN,8,HOU,DAL,2,-2,0,,,,,
2015,1,2,5,WN,3133,HOU,HRL,15,14,0,,,,,
2015,1,2,5,WN,1904,TPA,BWI,-2,-17,0,,,,,
2015,1,2,5,WN,2560,TUL,HOU,-2,-1,0,,,,,
2015,1,2,5,WN,1795,ICT,MDW,-5,-32,0,,,,,
2015,1,2,5,WN,446,LAS,BOI,7,5,0,,,,,
2015,1,2,5,WN,4657,LAS,MDW,13,1,0,,,,,
2015,1,2,5,WN,479,LAS,ONT,-4,-13,0,,,,,
2015,1,2,5,WN,1768,LAS,PHX,2,10,0,,,,,
2015,1,2,5,WN,4394,LAX,SJC,8,6,0,,,,,
2015,1,2,5,WN,732,MCO,PHL,0,-7,0,,,,,
2015,1,2,5,WN,1520,MDW,AUS,2,-1,0,,,,,
2015,1,2,5,WN,594,MDW,DTW,-5,-1,0,,,,,
2015,1,2,5,WN,2275,PIT,LAS,-2,9,0,,,,,
2015,1,2,5,WN,4300,PVD,BWI,0,-12,0,,,,,
2015,1,2,5,WN,1847,PVD,MCO,-3,6,0,,,,,
2015,1,2,5,WN,119,RSW,ATL,-4,-5,0,,,,,
2015,1,2,5,WN,1725,SAN,DAL,-1,2,0,,,,,
2015,1,2,5,WN,2490,SNA,LAS,0,-5,0,,,,,
2015,1,2,5,WN,1842,SNA,OAK,22,23,0,1,0,0,22,0
2015,1,2,5,AA,15,JFK,SFO,-3,-16,0,,,,,
2015,1,2,5,AA,33,JFK,LAX,-5,0,0,,,,,
2015,1,2,5,AA,34,LAX,JFK,-3,-22,0,,,,,
2015,1,2,5,AA,190,JFK,ORD,1,10,0,,,,,
2015,1,2,5,AA,206,DFW,MIA,4,1,0,,,,,
2015,1,2,5,AA,306,LAX,MIA,-5,1,0,,,,,
2015,1,2,5,AA,1141,STL,DFW,12,28,0,16,0,12,0,0
2015,1,2,5,AA,1275,JFK,STT,-1,-28,0,,,,,
2015,1,2,5,AA,1316,SNA,DFW,4,24,0,24,0,0,0,0
2015,1,2,5,AA,1326,TUL,ORD,36,22,0,0,0,22,0,0
2015,1,2,5,AA,1422,DFW,HDN,21,34,0,13,0,21,0,0
2015,1,2,5,AA,1081,IAD,LAX,20,31,0,11,0,0,20,0
2015,1,2,5,AA,1677,DFW,MEM,,,1,,,,,
2015,1,2,5,AA,2255,DFW,RIC,51,44,0,0,0,0,42,2
2015,1,2,5,AA,2287,JAC,DFW,-9,2,0,,,,,
2015,1,2,5,AA,2381,LAX,MCO,-5,25,0,25,0,0,0,0
2015,1,2,5,AA,2470,DFW,BOS,5,-6,0,,,,,
2015,1,2,5,AA,2428,LAX,DFW,-4,2,0,,,,,
2015,1,2,5,AA,2455,EGE,DFW,-5,29,0,29,0,0,0,0
2015,1,2,5,AA,2413,DFW,LAX,17,22,0,5,0,0,9,8
2015,1,2,5,AS,1,DCA,SEA,-6,-26,0,,,,,
2015,1,2,5,AS,8,SEA,EWR,1,-11,0,,,,,
2015,1,2,5,AS,23,ORD,SEA,14,8,0,,,,,
2015,1,2,5,AA,2483,ORD,MIA,-11,-14,0,,,,,
2015,1,2,5,AS,62,ANC,JNU,-2,-8,0,,,,,
2015,1,2,5,AS,83,SEA,ANC,-1,-12,0,,,,,
2015,1,2,5,AS,337,SJC,SEA,-4,0,0,,,,,
2015,1,2,5,AS,493,SAN,SEA,-8,-1,0,,,,,
2015,1,2,5,AS,527,SNA,SEA,-8,-19,0,,,,,
2015,1,2,5,AS,626,PDX,LAS,-3,-3,0,,,,,
2015,1,2,5,AS,637,PHX,SEA,68,68,0,0,0,0,0,68
2015,1,2,5,AS,665,DFW,SEA,39,12,0,,,,,
2015,1,2,5,AS,679,DEN,SEA,-3,-15,0,,,,,
2015,1,2,5,AS,690,SEA,GEG,-5,-12,0,,,,,
2015,1,2,5,B6,113,HPN,FLL,9,11,0,,,,,
2015,1,2,5,B6,287,BOS,LAX,-3,36,0,36,0,0,0,0
2015,1,2,5,B6,434,SFO,BOS,3,-10,0,,,,,
2015,1,2,5,B6,617,BOS,JFK,-14,-30,0,,,,,
2015,1,2,5,B6,677,JFK,JAX,-2,-8,0,,,,,
2015,1,2,5,B6,1015,JAX,FLL,-5,-10,0,,,,,
2015,1,2,5,B6,1347,DCA,SJU,-5,-8,0,,,,,
2015,1,2,5,B6,1783,JFK,MCO,-1,13,0,,,,,
2015,1,2,5,B6,1888,MCO,ORH,-1,-4,0,,,,,
2015,1,2,5,DL,1962,LGA,FLL,0,-14,0,,,,,
2015,1,2,5,DL,1969,ABQ,ATL,-4,-7,0,,,,,
2015,1,2,5,DL,1972,AUS,JFK,-6,-21,0,,,,,
2015,1,2,5,DL,1973,MCO,BOS,-3,-19,0,,,,,
2015,1,2,5,DL,775,MSY,ATL,-4,-3,0,,,,,
2015,1,2,5,DL,819,BOS,MSP,1,13,0,,,,,
2015,1,2,5,DL,873,STT,ATL,-2,-9,0,,,,,
2015,1,2,5,DL,1139,DCA,ATL,-5,-6,0,,,,,
2015,1,2,5,DL,1204,LAX,MSP,-7,-21,0,,,,,
2015,1,2,5,DL,1304,BZN,ATL,-3,-4,0,,,,,
2015,1,2,5,DL,1379,BHM,ATL,-8,-7,0,,,,,
2015,1,2,5,DL,1382,SJU,ATL,-3,-8,0,,,,,
2015,1,2,5,DL,1416,PHX,MSP,56,87,0,31,0,0,0,56
2015,1,2,5,DL,1522,FLL,LGA,-4,-17,0,,,,,
2015,1,2,5,DL,1526,MCO,LGA,-5,-7,0,,,,,
2015,1,2,5,DL,1616,DEN,ATL,17,33,0,16,0,17,0,0
2015,1,2,5,DL,1904,FLL,DTW,-9,-17,0,,,,,
2015,1,2,5,DL,2165,JFK,TPA,16,8,0,,,,,
2015,1,2,5,DL,2226,ATL,FLL,-1,-12,0,,,,,
2015,1,2,5,DL,2388,SNA,MSP,-4,-18,0,,,,,
2015,1,2,5,DL,2395,LGA,PBI,-2,-22,0,,,,,
2015,1,2,5,DL,2529,RSW,ATL,-7,-12,0,,,,,
2015,1,2,5,DL,2594,LGA,DEN,58,53,0,0,0,53,0,0
2015,1,2,5,DL,2655,JFK,RSW,-2,-20,0,,,,,
2015,1,2,5,B6,1511,EWR,RSW,129,112,0,0,0,108,4,0
2015,1,2,5,B6,1586,MCO,BUF,-6,-10,0,,,,,
2015,1,2,5,EV,4174,ORD,FNT,-3,-23,0,,,,,
2015,1,2,5,EV,5167,VPS,ATL,-9,0,0,,,,,
2015,1,2,5,EV,5394,BHM,DTW,-4,-18,0,,,,,
2015,1,2,5,EV,5472,SHV,ATL,-5,-10,0,,,,,
2015,1,2,5,EV,5944,SAF,DEN,1,17,0,16,0,1,0,0
2015,1,2,5,EV,6024,DEN,OKC,24,31,0,7,0,0,0,24
2015,1,2,5,EV,6056,BNA,ORD,-6,-18,0,,,,,
2015,1,2,5,EV,6070,XNA,DEN,-6,-14,0,,,,,
2015,1,2,5,F9,657,DEN,SFO,8,-5,0,,,,,
2015,1,2,5,HA,10,HNL,LAX,10,-1,0,,,,,
2015,1,2,5,HA,35,PHX,HNL,-1,23,0,0,0,23,0,0
2015,1,2,5,HA,337,KOA,HNL,-6,-1,0,,,,,
2015,1,2,5,HA,116,HNL,OGG,-5,-4,0,,,,,
2015,1,2,5,MQ,2780,DFW,MKE,0,7,0,,,,,
2015,1,2,5,MQ,2912,STL,LGA,-8,-16,0,,,,,
2015,1,2,5,MQ,3065,DFW,GSO,0,0,0,,,,,
2015,1,2,5,MQ,3154,DFW,VPS,-3,9,0,,,,,
2015,1,2,5,MQ,3136,DRO,DFW,12,37,0,25,0,0,0,12
2015,1,2,5,MQ,3320,DFW,LAW,,,1,,,,,
2015,1,2,5,MQ,3389,XNA,DFW,-1,5,0,,,,,
2015,1,2,5,NK,218,FLL,ACY,-2,-5,0,,,,,
2015,1,2,5,NK,858,SAN,IAH,-3,8,0,,,,,
2015,1,2,5,OO,6283,PSP,SFO,15,11,0,,,,,
2015,1,2,5,OO,6240,MCI,SFO,0,,0,,,,,
2015,1,2,5,OO,3497,COS,SEA,-6,4,0,,,,,
2015,1,2,5,OO,3499,SLC,PDX,13,26,0,13,0,13,0,0
2015,1,2,5,OO,3472,SEA,LGB,21,3,0,,,,,
2015,1,2,5,OO,4449,IAH,SLC,-5,-10,0,,,,,
2015,1,2,5,OO,5321,MKE,ORD,13,4,0,,,,,
2015,1,2,5,OO,4500,LAS,SLC,-4,4,0,,,,,
2015,1,2,5,OO,2583,LAX,SAN,-4,-11,0,,,,,
2015,1,2,5,OO,4697,DTW,IAD,46,34,0,0,0,26,8,0
2015,1,2,5,OO,6292,ORD,ALB,6,6,0,,,,,
2015,1,2,5,OO,6464,COS,SFO,-4,-9,0,,,,,
2015,1,2,5,OO,6580,YUM,PHX,189,195,0,6,0,189,0,0
2015,1,2,5,OO,6615,FLG,PHX,-1,9,0,,,,,
2015,1,2,5,OO,6487,SBA,SFO,-3,4,0,,,,,
2015,1,2,5,OO,6521,DEN,SAN,10,12,0,,,,,
2015,1,2,5,UA,480,DCA,IAH,-8,-4,0,,,,,
2015,1,2,5,NK,562,LAS,DEN,-3,1,0,,,,,
2015,1,2,5,UA,492,IAD,SFO,4,6,0,,,,,
2015,1,2,5,UA,1460,MCO,ORD,2,1,0,,,,,
2015,1,2,5,UA,1740,SFO,DEN,10,30,0,20,0,10,0,0
2015,1,2,5,B6,219,JFK,CLT,-3,-8,0,,,,,
2015,1,2,5,OO,6394,FCA,DEN,-9,16,0,16,0,0,0,0
2015,1,2,5,EV,6058,MCI,IAD,-12,-32,0,,,,,
2015,1,2,5,EV,4315,EWR,GSO,26,23,0,0,0,5,18,0
2015,1,2,5,UA,1144,IAD,DEN,6,17,0,11,0,6,0,0
2015,1,2,5,B6,1226,BWI,BOS,-7,-12,0,,,,,
